window,mean,median,std,iqr,start_index,class
window6127,20.040000000000003,20.15,0.7945464097037018,1.55,612700,NOR
window6128,20.04,20.05,0.7351035138205524,1.1,612800,NOR
window6129,19.990000000000002,20.0,0.7515027804333803,1.175,612900,NOR
window6130,20.06,20.15,0.7330009117695235,1.15,613000,NOR
window6131,19.89,19.85,0.7528054520439307,1.325,613100,NOR
window6132,20.060000000000002,20.05,0.6917376299753524,0.975,613200,NOR
window6133,19.919999999999998,19.8,0.7675018391400699,1.125,613300,NOR
window6134,19.99,19.95,0.7303916240862399,1.2,613400,NOR
window6135,20.0,20.0,0.772228619904008,1.225,613500,NOR
window6136,19.85,19.75,0.7278704160150531,1.025,613600,NOR
window6137,20.01,20.05,0.7567142003301093,1.2,613700,NOR
window6138,20.04,20.05,0.7207768180511172,1.025,613800,NOR
window6139,20.009999999999998,19.95,0.755355337292972,1.025,613900,NOR
window6140,20.0,20.05,0.7672121192747304,1.075,614000,NOR
window6141,20.08,20.15,0.7613125649627491,1.2,614100,NOR
window6142,20.07,20.05,0.7510308725690563,1.225,614200,NOR
window6143,20.080000000000002,20.1,0.7563127507644213,1.375,614300,NOR
window6144,19.93,19.85,0.7218016156890092,0.85,614400,NOR
window6145,19.979999999999997,19.9,0.789566531389878,1.4,614500,NOR
window6146,19.949999999999996,19.95,0.7624742181118561,1.25,614600,NOR
window6147,20.01,20.1,0.7995651157835465,1.35,614700,NOR
window6148,20.06,20.1,0.7827178792522121,1.45,614800,NOR
window6149,19.950000000000003,19.75,0.782765659598193,1.225,614900,NOR
window6150,20.110000000000003,20.15,0.8021933257967646,1.425,615000,NOR
window6151,20.009999999999998,19.95,0.7656853209169038,1.25,615100,NOR
window6152,20.049999999999997,20.05,0.76834032149717,1.275,615200,NOR
window6153,19.91,19.9,0.7210902835322047,1.2,615300,NOR
window6154,20.02,19.9,0.7929693912412925,1.3,615400,NOR
window6155,20.01,19.95,0.7852097095214836,1.5,615500,NOR
window6156,20.020000000000003,20.05,0.7952265611002491,1.4,615600,NOR
window6157,20.03,20.15,0.7758510366371582,1.05,615700,NOR
window6158,19.98,19.85,0.8284373817484729,1.4,615800,NOR
window6159,19.97,20.0,0.6556370475701649,0.75,615900,NOR
window6160,20.089999999999996,20.05,0.7610030785744788,1.3,616000,NOR
window6161,20.089999999999996,20.2,0.7038344577373967,1.05,616100,NOR
window6162,19.990000000000002,20.05,0.7714379710359905,1.25,616200,NOR
window6163,20.05,20.1,0.839282203668899,1.5,616300,NOR
window6164,20.049999999999997,20.1,0.7872117256175607,1.325,616400,NOR
window6165,20.009999999999998,19.95,0.8026705507115095,1.4,616500,NOR
window6166,20.06,20.0,0.8188412444657105,1.575,616600,NOR
window6167,19.86,19.75,0.7397035087158318,1.175,616700,NOR
window6168,20.049999999999997,20.15,0.7779919996214746,1.2,616800,NOR
window6169,20.01,20.05,0.7845937654595424,1.15,616900,NOR
window6170,20.080000000000002,19.95,0.8053861466042231,1.5,617000,NOR
window6171,20.06,20.1,0.7594925626153346,1.075,617100,NOR
window6172,19.830000000000002,19.8,0.7622248909744563,1.4,617200,NOR
window6173,19.990000000000002,19.95,0.7446556290065596,1.075,617300,NOR
window6174,20.04,19.95,0.8066863926072759,1.45,617400,NOR
window6175,20.130000000000003,20.2,0.7737477908032415,1.225,617500,NOR
window6176,20.0,20.0,0.7233145964182304,1.075,617600,NOR
window6177,20.04,20.15,0.824162612913633,1.525,617700,NOR
window6178,19.970000000000002,19.8,0.7239301027625796,1.15,617800,NOR
window6179,20.03,20.1,0.7310025601406067,1.15,617900,NOR
window6180,19.94,19.85,0.7182682624030181,1.125,618000,NOR
window6181,19.94,20.0,0.751176375805572,1.1,618100,NOR
window6182,20.08,20.1,0.7234319648564215,0.925,618200,NOR
window6183,20.07,20.0,0.70895565611409,0.95,618300,NOR
window6184,19.990000000000002,20.05,0.7302834163037629,1.15,618400,NOR
window6185,20.25,20.5,0.7555973967861217,1.15,618500,NOR
window6186,20.0,19.9,0.771907411432859,1.2,618600,NOR
window6187,19.9,19.85,0.7774202115275677,1.4,618700,NOR
window6188,20.000000000000004,19.9,0.7550756781736306,1.275,618800,NOR
window6189,19.92,19.85,0.7526718276572255,1.225,618900,NOR
window6190,19.92,19.8,0.8430787947476395,1.5,619000,NOR
window6191,19.96,19.95,0.7899283103493695,1.425,619100,NOR
window6192,19.910000000000004,19.75,0.7508866235797449,1.15,619200,NOR
window6193,19.87,19.75,0.7827091905654637,1.225,619300,NOR
window6194,19.970000000000002,19.95,0.7883048867078809,1.375,619400,NOR
window6195,20.11,20.15,0.7691137454667236,1.3,619500,NOR
window6196,20.009999999999998,20.0,0.7765738695564917,1.225,619600,NOR
window6197,19.98,20.05,0.739216625917537,1.275,619700,NOR
window6198,20.07,20.1,0.7935297741126645,1.45,619800,NOR
window6199,19.95,19.95,0.7339704743378249,1.15,619900,NOR
window6200,20.1,20.1,0.7819205379352846,1.375,620000,NOR
window6201,20.049999999999997,20.05,0.7222479696397271,1.075,620100,NOR
window6202,19.93,19.95,0.7416921570406305,1.1,620200,NOR
window6203,20.020000000000003,20.05,0.7754698329035563,1.25,620300,NOR
window6204,20.020000000000003,20.1,0.8086809658313596,1.55,620400,NOR
window6205,20.04,20.1,0.7704459862001161,1.25,620500,NOR
window6206,19.89,19.65,0.7775937646610921,1.125,620600,NOR
window6207,20.15,20.15,0.7561134105445836,1.25,620700,NOR
window6208,19.97,19.8,0.7316530094397856,1.05,620800,NOR
window6209,20.109999999999996,20.2,0.7446398193044517,1.275,620900,NOR
window6210,20.0,20.0,0.7699405191199673,1.125,621000,NOR
window6211,20.029999999999998,20.0,0.773916612199051,1.425,621100,NOR
window6212,20.1,20.15,0.7244668319934022,0.975,621200,NOR
window6213,20.03,20.25,0.7457480486665136,1.175,621300,NOR
window6214,20.029999999999998,19.9,0.8247890037969503,1.5,621400,NOR
window6215,19.990000000000002,20.05,0.793669046612947,1.4,621500,NOR
window6216,20.01,20.15,0.773347302088488,1.4,621600,NOR
window6217,20.18,20.1,0.68679726228678,1.25,621700,NOR
window6218,20.06,20.15,0.728347001902531,1.3,621800,NOR
window6219,19.970000000000002,19.9,0.8169845709426035,1.525,621900,NOR
window6220,20.08,20.15,0.7721734931724196,1.15,622000,NOR
window6221,20.05,20.1,0.6902377366214019,1.05,622100,NOR
window6222,19.97,20.0,0.7319585648482636,1.1,622200,NOR
window6223,20.06,20.05,0.7661313849983759,1.3,622300,NOR
window6224,19.96,20.1,0.7771220243009677,1.225,622400,NOR
window6225,20.119999999999997,20.25,0.7613241104212889,1.3,622500,NOR
window6226,19.970000000000002,20.05,0.7978724029324032,1.4,622600,NOR
window6227,20.02,20.05,0.8075749074393588,1.5,622700,NOR
window6228,20.009999999999998,20.15,0.7704271308629907,1.2,622800,NOR
window6229,19.919999999999998,19.9,0.7921249980667011,1.25,622900,NOR
window6230,20.099999999999998,20.0,0.7329204139022193,1.15,623000,NOR
window6231,20.0,20.1,0.7102593083306072,1.05,623100,NOR
window6232,20.08,20.2,0.7493671124961272,1.3,623200,NOR
window6233,19.950000000000003,19.95,0.7753428946547415,1.3,623300,NOR
window6234,20.14,20.25,0.7414290277383606,1.25,623400,NOR
window6235,19.91,19.75,0.7545488033280092,1.275,623500,NOR
window6236,20.01,19.95,0.747577934395965,1.175,623600,NOR
window6237,19.98,20.0,0.8412589003795958,1.675,623700,NOR
window6238,19.98,20.0,0.7440314836964006,1.1,623800,NOR
window6239,19.96,20.05,0.8073634173839255,1.3,623900,NOR
window6240,20.0,20.05,0.707729117009404,1.3,624000,NOR
window6241,20.12,20.15,0.7645320123448527,1.15,624100,NOR
window6242,20.029999999999998,20.05,0.7990957245873445,1.4,624200,NOR
window6243,20.01,19.95,0.7521325966689375,1.35,624300,NOR
window6244,20.080000000000002,20.2,0.7805348913697379,1.425,624400,NOR
window6245,19.990000000000002,20.15,0.6221049408002434,0.7,624500,NOR
window6246,20.03,20.05,0.8112928721261282,1.55,624600,NOR
window6247,19.94,19.9,0.7217320144069916,1.05,624700,NOR
window6248,20.05,19.95,0.7020202157500377,1.05,624800,NOR
window6249,19.94,19.8,0.7672986993150396,1.275,624900,NOR
window6250,19.93,19.9,0.8284797756453288,1.55,625000,NOR
window6251,19.910000000000004,19.85,0.7442885654523604,1.275,625100,NOR
window6252,19.93,19.9,0.7221565608098561,1.075,625200,NOR
window6253,19.910000000000004,19.75,0.7838708488429118,1.4,625300,NOR
window6254,19.860000000000003,19.7,0.7523127680949055,1.125,625400,NOR
window6255,20.060000000000002,20.1,0.7646848069072567,1.2,625500,NOR
window6256,19.9,19.95,0.745245397285897,1.05,625600,NOR
window6257,19.98,20.05,0.7601481535150524,1.25,625700,NOR
window6258,19.970000000000002,19.95,0.7764897595776913,1.4,625800,NOR
window6259,19.919999999999998,19.85,0.7119628631619639,1.125,625900,NOR
window6260,20.000000000000004,20.15,0.7673510776536929,1.425,626000,NOR
window6261,19.93,19.8,0.8289323316827104,1.5,626100,NOR
window6262,20.15,20.05,0.7348293015369272,1.25,626200,NOR
window6263,20.14,20.25,0.7699592561717203,1.15,626300,NOR
window6264,19.96,19.8,0.8169846340428194,1.5,626400,NOR
window6265,20.12,20.2,0.7697908911637905,1.225,626500,NOR
window6266,20.06,20.2,0.7196336054480755,1.125,626600,NOR
window6267,20.040000000000003,20.05,0.7986797941940755,1.375,626700,NOR
window6268,20.05,20.0,0.7622742841945574,1.25,626800,NOR
window6269,20.049999999999997,20.0,0.7517246745939705,1.175,626900,NOR
window6270,19.950000000000003,19.95,0.7434304009116509,1.325,627000,NOR
window6271,19.909999999999997,19.95,0.7324121262704997,1.075,627100,NOR
window6272,20.04,20.05,0.82055359090092,1.325,627200,NOR
window6273,19.86,19.7,0.7377407970201977,1.05,627300,NOR
window6274,20.06,20.05,0.8448717994121019,1.65,627400,NOR
window6275,20.04,20.15,0.7715104872957621,1.1,627500,NOR
window6276,20.22,20.3,0.7485088384992992,1.175,627600,NOR
window6277,20.1,20.25,0.7765912424354493,1.275,627700,NOR
window6278,20.049999999999997,20.0,0.8014687983307487,1.25,627800,NOR
window6279,20.03,20.1,0.8207005312108043,1.575,627900,NOR
window6280,19.869999999999997,19.75,0.7101426555736176,1.05,628000,NOR
window6281,19.98,19.9,0.7690657117060429,1.425,628100,NOR
window6282,19.92,19.7,0.7772570618422019,1.325,628200,NOR
window6283,20.0,20.05,0.7887511361879698,1.4,628300,NOR
window6284,19.990000000000002,20.15,0.799105713654719,1.4,628400,NOR
window6285,19.98,19.95,0.8228832213118809,1.525,628500,NOR
window6286,19.979999999999997,19.95,0.777879260904191,1.175,628600,NOR
window6287,20.009999999999998,19.95,0.8536955363718814,1.6,628700,NOR
window6288,20.09,20.2,0.7770961002956552,1.175,628800,NOR
window6289,20.009999999999998,20.0,0.8037689235248651,1.425,628900,NOR
window6290,19.91,19.95,0.7442205996480047,1.15,629000,NOR
window6291,20.09,20.0,0.7659338917799012,1.225,629100,NOR
window6292,20.009999999999998,19.95,0.7814317008434204,1.275,629200,NOR
window6293,19.970000000000002,20.0,0.7834975414509924,1.425,629300,NOR
window6294,19.93,19.9,0.7790840925575406,1.35,629400,NOR
window6295,20.020000000000003,19.95,0.7790184258999415,1.4,629500,NOR
window6296,19.84,19.55,0.7469120544286413,1.225,629600,NOR
window6297,20.04,19.95,0.7572531172923376,1.325,629700,NOR
window6298,19.94,19.9,0.8034080045687148,1.25,629800,NOR
window6299,20.16,20.35,0.7276620205579769,1.3,629900,NOR
window6300,19.97,19.95,0.7120814252491139,1.2,630000,NOR
window6301,20.1,20.15,0.7787392097132295,1.3,630100,NOR
window6302,20.099999999999998,20.2,0.7834038271426012,1.25,630200,NOR
window6303,20.009999999999998,20.0,0.7493589203164571,1.275,630300,NOR
window6304,20.089999999999996,20.1,0.7661311355640763,1.325,630400,NOR
window6305,19.990000000000002,19.95,0.8246583738647132,1.525,630500,NOR
window6306,20.029999999999998,20.15,0.7262981849368559,1.025,630600,NOR
window6307,19.98,20.0,0.6795610722427573,0.925,630700,NOR
window6308,19.86,19.65,0.7248839570530724,1.075,630800,NOR
window6309,20.029999999999998,20.05,0.7593235535025935,1.3,630900,NOR
window6310,19.97,19.85,0.7862008964549317,1.25,631000,NOR
window6311,19.87,19.85,0.7284153885533922,1.225,631100,NOR
window6312,20.110000000000003,20.15,0.7812495922049708,1.425,631200,NOR
window6313,19.94,19.8,0.7183998819431913,1.175,631300,NOR
window6314,20.02,20.3,0.706803633840828,1.025,631400,NOR
window6315,19.889999999999997,19.9,0.7483135970687235,1.025,631500,NOR
window6316,19.890000000000004,19.9,0.786023646382459,1.325,631600,NOR
window6317,19.990000000000002,20.15,0.7987275186775827,1.55,631700,NOR
window6318,19.830000000000002,19.7,0.7300358314504817,1.25,631800,NOR
window6319,20.01,20.05,0.7872721548988812,1.3,631900,NOR
window6320,20.14,20.25,0.7321844139148174,1.2,632000,NOR
window6321,19.970000000000002,19.95,0.8045687998949418,1.475,632100,NOR
window6322,19.87,19.9,0.729888591741229,1.025,632200,NOR
window6323,19.990000000000002,19.9,0.780382859013102,1.2,632300,NOR
window6324,19.82,19.85,0.7432727587700011,1.225,632400,NOR
window6325,19.9,19.75,0.7888809843801061,1.4,632500,NOR
window6326,20.09,20.2,0.7563389931234504,1.175,632600,NOR
window6327,20.2,20.3,0.7752568513626034,1.2,632700,NOR
window6328,20.0,20.05,0.7344032479431577,1.4,632800,NOR
window6329,19.910000000000004,19.95,0.7063513931607777,0.95,632900,NOR
window6330,19.99,19.9,0.8123465812867099,1.45,633000,NOR
window6331,19.939999999999998,20.05,0.7612748968889257,1.15,633100,NOR
window6332,19.990000000000002,19.95,0.8148340529776259,1.425,633200,NOR
window6333,19.88,20.0,0.7231729139729762,1.3,633300,NOR
window6334,20.07,20.0,0.8249371928978204,1.325,633400,NOR
window6335,20.040000000000003,20.15,0.7290697028375634,0.975,633500,NOR
window6336,19.919999999999998,19.9,0.7799121639283085,1.35,633600,NOR
window6337,20.04,20.0,0.7528073589483291,1.05,633700,NOR
window6338,20.05,20.3,0.7108362327917772,0.925,633800,NOR
window6339,20.119999999999997,20.15,0.7928123598114625,1.3,633900,NOR
window6340,20.2,20.4,0.8114116727875469,1.5,634000,NOR
window6341,19.83,19.75,0.7097596288671147,1.1,634100,NOR
window6342,20.04,20.1,0.7676875397885266,1.325,634200,NOR
window6343,20.009999999999998,20.1,0.7824948592408842,1.425,634300,NOR
window6344,20.01,20.05,0.7756646169423441,1.375,634400,NOR
window6345,20.03,20.05,0.7480424870227742,1.25,634500,NOR
window6346,19.94,19.9,0.7425294244937144,1.225,634600,NOR
window6347,20.1,20.25,0.8204793856577947,1.525,634700,NOR
window6348,20.0,20.05,0.7926540906391216,1.35,634800,NOR
window6349,19.839999999999996,19.7,0.8384778869077874,1.475,634900,NOR
window6350,19.95,19.9,0.7197647564498635,1.2,635000,NOR
window6351,20.02,19.95,0.8517425603540826,1.625,635100,NOR
window6352,19.94,19.85,0.7727363411143559,1.225,635200,NOR
window6353,19.939999999999998,19.8,0.7445665749692894,1.025,635300,NOR
window6354,19.990000000000002,19.85,0.7802904094806922,1.225,635400,NOR
window6355,19.99,19.95,0.7836603153869954,1.175,635500,NOR
window6356,19.919999999999998,19.8,0.7478867126389407,1.25,635600,NOR
window6357,20.07,20.1,0.706940262962893,1.225,635700,NOR
window6358,19.959999999999997,19.95,0.7553272709809808,1.35,635800,NOR
window6359,19.880000000000003,19.75,0.7905769872958991,1.35,635900,NOR
window6360,19.89,19.85,0.7733622086619911,1.2,636000,NOR
window6361,20.000000000000004,19.9,0.7245681663929538,1.25,636100,NOR
window6362,19.9,19.85,0.7719105032785196,1.1,636200,NOR
window6363,19.98,19.85,0.731495462000509,1.15,636300,NOR
window6364,19.93,19.9,0.760016154728778,1.05,636400,NOR
window6365,19.939999999999998,19.85,0.7857258833159049,1.375,636500,NOR
window6366,19.990000000000002,20.0,0.7599605146003615,1.225,636600,NOR
window6367,19.990000000000002,19.85,0.8172690002076892,1.5,636700,NOR
window6368,20.000000000000004,20.0,0.7563035655576087,1.2,636800,NOR
window6369,19.93,19.9,0.7976609153584346,1.475,636900,NOR
window6370,19.970000000000002,19.95,0.8002041784142598,1.325,637000,NOR
window6371,19.83,19.65,0.800986513555,1.3,637100,NOR
window6372,20.02,20.0,0.7707672793027128,1.275,637200,NOR
window6373,20.009999999999998,20.05,0.7255495373934892,1.1,637300,NOR
window6374,20.050000000000004,20.1,0.7767810633945917,1.325,637400,NOR
window6375,19.909999999999997,19.85,0.8109107264481178,1.2,637500,NOR
window6376,20.089999999999996,20.05,0.7431325664372551,1.3,637600,NOR
window6377,19.96,19.95,0.7417095087965904,1.35,637700,NOR
window6378,19.990000000000002,19.9,0.7851149854414949,1.375,637800,NOR
window6379,20.020000000000003,19.85,0.7952155761317156,1.3,637900,NOR
window6380,20.199999999999996,20.25,0.7615655076633127,1.15,638000,NOR
window6381,20.06,20.1,0.775475955896303,1.375,638100,NOR
window6382,20.12,20.15,0.7412688222659591,1.275,638200,NOR
window6383,20.0,20.0,0.8248424776675038,1.5,638300,NOR
window6384,19.93,19.85,0.8084929067628359,1.4,638400,NOR
window6385,20.03,20.0,0.7882860613738136,1.35,638500,NOR
window6386,20.080000000000005,20.15,0.7110072472194309,1.05,638600,NOR
window6387,20.01,19.95,0.73398497516199,1.3,638700,NOR
window6388,20.14,20.2,0.7661835590009314,1.375,638800,NOR
window6389,19.990000000000002,20.05,0.7525344641708279,1.35,638900,NOR
window6390,19.949999999999996,20.0,0.7103936833547216,0.975,639000,NOR
window6391,19.85,19.7,0.810993340268789,1.325,639100,NOR
window6392,19.979999999999997,20.05,0.8099776104697296,1.475,639200,NOR
window6393,20.009999999999998,20.0,0.7711006938399503,1.375,639300,NOR
window6394,20.04,19.95,0.7794802365124692,1.25,639400,NOR
window6395,20.019999999999996,19.9,0.7930878556628753,1.45,639500,NOR
window6396,20.009999999999998,19.95,0.8168035186993794,1.45,639600,NOR
window6397,20.060000000000002,20.0,0.7948554978159286,1.425,639700,NOR
window6398,20.160000000000004,20.25,0.7749546096694517,1.325,639800,NOR
window6399,20.089999999999996,20.25,0.7803896517035581,1.25,639900,NOR
window6400,20.03,20.05,0.7902099984027043,1.375,640000,NOR
window6401,19.96,20.0,0.7842111781972079,1.15,640100,NOR
window6402,20.060000000000002,20.15,0.7613060032436352,1.35,640200,NOR
window6403,20.04,20.05,0.7964011985236856,1.425,640300,NOR
window6404,19.89,19.8,0.7491415837093656,1.25,640400,NOR
window6405,20.049999999999997,20.05,0.7102326552474347,0.925,640500,NOR
window6406,20.089999999999996,20.25,0.7873321203004862,1.35,640600,NOR
window6407,20.13,20.15,0.750121357622134,1.2,640700,NOR
window6408,19.79,19.65,0.8098705863257287,1.325,640800,NOR
window6409,19.880000000000003,19.95,0.7355345764850558,1.125,640900,NOR
window6410,20.020000000000003,20.15,0.8003711717370481,1.425,641000,NOR
window6411,20.009999999999998,20.05,0.7594183784886112,1.175,641100,NOR
window6412,19.8,19.6,0.7347044307686559,1.15,641200,NOR
window6413,19.979999999999997,20.0,0.7630700636284462,1.275,641300,NOR
window6414,20.099999999999998,20.05,0.7418088079225489,1.05,641400,NOR
window6415,19.99,19.95,0.7121506903342494,1.05,641500,NOR
window6416,19.97,20.0,0.7973217608365635,1.525,641600,NOR
window6417,19.94,20.05,0.785493246212253,1.475,641700,NOR
window6418,20.049999999999997,20.15,0.6906702949549187,0.95,641800,NOR
window6419,19.919999999999998,19.9,0.8250740643192428,1.5,641900,NOR
window6420,19.96,20.0,0.838885866775073,1.75,642000,NOR
window6421,19.889999999999997,19.9,0.7453912099251241,1.325,642100,NOR
window6422,19.959999999999997,20.0,0.7719645087753321,1.225,642200,NOR
window6423,19.990000000000002,19.9,0.7907162253463198,1.3,642300,NOR
window6424,20.020000000000003,20.1,0.7991268119493669,1.375,642400,NOR
window6425,19.92,19.9,0.7007016050216364,0.925,642500,NOR
window6426,19.99,19.85,0.7795894679634051,1.225,642600,NOR
window6427,19.979999999999997,19.95,0.7431733824433324,1.125,642700,NOR
